ShowNumber,AirDate,Round,Category,Value,Question,Answer
3941,10/22/2001,Double Jeopardy!,LITERATURE,$400 ,"In ""Pudd'nhead Wilson"", Twain wrote, ""Put all your eggs in the one basket and"" then do this to ""that basket""",watch
3941,10/22/2001,Double Jeopardy!,LITERATURE,$600 ,"F. Scott Fitzgerald's 1922 collection of stories was titled ""Tales of"" this ""Age""",the Jazz Age
3941,10/22/2001,Double Jeopardy!,LITERATURE,$800 ,"A review said this 1979 William Styron novel ""belongs on that small shelf reserved for American masterpieces""",Sophie's Choice
3941,10/22/2001,Double Jeopardy!,LITERATURE,"$1,000 ","(Sarah of the Clue Crew in New Orleans)  This author of the classic American novel ""Winesburg, Ohio"" once lived here in the Pontalba Apartments on Jackson Square",Sherwood Anderson
1102,5/23/1989,Final Jeopardy!,LITERATURE,None,It's where Philip Nolan asked to be buried,at sea
2845,1/3/1997,Double Jeopardy!,LITERATURE,$200 ,"The final chapter of this classic book is entitled ""Quasimodo's Marriage""","""The Hunchback of Notre Dame"""
2845,1/3/1997,Double Jeopardy!,LITERATURE,$400 ,"He wrote about Polish life in ""Poland"" & the history of South Africa in ""The Covenant""",James Michener
2845,1/3/1997,Double Jeopardy!,LITERATURE,$600 ,"Published in 1613, his ""Exemplary Tales"" are believed to be the first short stories written in Castilian",Cervantes
2845,1/3/1997,Double Jeopardy!,LITERATURE,"$2,000 ",A curse placed on one of Nathaniel Hawthorne's ancestors inspired this 1851 novel,"""The House of the Seven Gables"""
2845,1/3/1997,Double Jeopardy!,LITERATURE,"$1,000 ","In this Kipling short story, Daniel Dravot becomes the godlike monarch of an Afghani tribe","""The Man Who Would Be King"""
1309,4/19/1990,Double Jeopardy!,LITERATURE,$200 ,"Poet John Donne was first to write ""No man is"" this",an island
1309,4/19/1990,Double Jeopardy!,LITERATURE,$400 ,"Bret Harte wrote a short story about ""The Outcasts of"" this mining camp",Poker Flat
1309,4/19/1990,Double Jeopardy!,LITERATURE,$500 ,"The Reader's Encyclopedia said, ""He loved the... main streets of America even as he deplored them""",Sinclair Lewis
1309,4/19/1990,Double Jeopardy!,LITERATURE,$800 ,"Ayn Rand book that ends with ""Then there was only the ocean and the sky and the figure of Howard Roark""",The Fountainhead
1309,4/19/1990,Double Jeopardy!,LITERATURE,"$1,000 ","His eccentric novel ""Tristram Shandy"" contains blank pages & 1-sentence chapters",Laurence Sterne
2866,2/3/1997,Jeopardy!,LITERATURE,$100 ,17-year-old Holden Caulfield is the narrator of this acclaimed 1951 novel,"""The Catcher in the Rye"""
2866,2/3/1997,Jeopardy!,LITERATURE,$200 ,"""Kholstomer"" by this ""War And Peace"" author is a satire on human beings from a horse's point of view",Leo Tolstoy
2866,2/3/1997,Jeopardy!,LITERATURE,$300 ,"""Mercedes of Castile"" is a lesser-known novel by this author of ""The Leather-Stocking Tales""",James Fenimore Cooper
2866,2/3/1997,Jeopardy!,LITERATURE,$400 ,"His third published novel, ""Sartoris"", was the first he set in Yoknapatawpha County",William Faulkner
2866,2/3/1997,Jeopardy!,LITERATURE,$500 ,"""The Man of Law's Tale"" in this Chaucer work tells the story of Constance, an emperor's daughter","""The Canterbury Tales"""
1266,2/19/1990,Double Jeopardy!,LITERATURE,$200 ,"In this novel, Bill Sikes kills Nancy",Oliver Twist
1266,2/19/1990,Double Jeopardy!,LITERATURE,$400 ,"His poems include ""Highland Mary"", ""The Banks O' Down"", & ""A Man's A Man For A' That""",Robert Burns
1266,2/19/1990,Double Jeopardy!,LITERATURE,$600 ,"""The Silmarillion"", his prequel to ""Lord of the Rings"", was published after his death",J.R.R. Tolkien
1266,2/19/1990,Double Jeopardy!,LITERATURE,$800 ,The color mentioned in the title of Zane Grey's most popular novel,purple (Riders of the Purple Sage)
1266,2/19/1990,Double Jeopardy!,LITERATURE,"$1,000 ","Robert Browning wrote, do this ""along with me!  The best is yet to be!""","""Grow Old With Me"""
5263,6/27/2007,Final Jeopardy!,LITERATURE,None,"Maris, Lycon, Laogonus, Erymas, Sarpedon, Erylaus & Patroclus die in Book 16 of this work",the Iliad
5258,6/20/2007,Final Jeopardy!,LITERATURE,None,"In 1852 his story ""The Dandy Frightening the Squatter"" appeared in The Carpet-Bag, a humorous paper",Mark Twain
5496,6/30/2008,Jeopardy!,LITERATURE,$200 ,"Our copy of this 1865-69 Tolstoy work is 1,444 pages long",War and Peace
5496,6/30/2008,Jeopardy!,LITERATURE,$400 ,Many say that Tu Fu was this country's greatest poet,China
5496,6/30/2008,Jeopardy!,LITERATURE,$600 ,"(<a href=""http://www.j-archive.com/media/2008-06-30_J_03.jpg"" target=""_blank"">Kelly of the Clue Crew reports from New York's Central Park.</a>) Central Park's Literary Walk features <a href=""http://www.j-archive.com/media/2008-06-30_J_03a.jpg"" target=""_blank"">Robert Burns</a> & <a href=""http://www.j-archive.com/media/2008-06-30_J_03b.jpg"" target=""_blank"">this</a> great novelist & <a href=""http://www.j-archive.com/media/2008-06-30_J_03b.jpg"" target=""_blank"">countryman</a>, both sculpted by John Steell of Aberdeen",Sir Walter Scott
5496,6/30/2008,Jeopardy!,LITERATURE,$800 ,"In Chaucer's ""The Canterbury Tales"" , this bawdy wife tells of her 5 husbands & her desire for a sixth",the Wife of Bath
5496,6/30/2008,Jeopardy!,LITERATURE,"$1,000 ",Flaubert led this movement in French literature also called naturalism,realism
3601,4/10/2000,Jeopardy!,LITERATURE,$100 ,"William Faulkner's novel ""Mosquitoes"" satirizes the literary life in this Louisiana city",New Orleans
3601,4/10/2000,Jeopardy!,LITERATURE,$200 ,"Ford Madox Ford's 4-novel series ""Parade's End"" is set during & after this war in which Ford himself was shell-shocked",World War I
3601,4/10/2000,Jeopardy!,LITERATURE,$300 ,"""For men may come and men may go, but I go on forever"", this ""Lord"" of poetry babbled in ""The Brook""",Alfred Lord Tennyson
3601,4/10/2000,Jeopardy!,LITERATURE,$500 ,"This 1871 sequel is subtitled ""Life at Plumfield with Jo's Boys""","""Little Men"""
3601,4/10/2000,Jeopardy!,LITERATURE,$500 ,The title of this Willa Cather novel refers to a certain Ms. Shimerda,"""My Antonia"""
571,2/16/1987,Double Jeopardy!,LITERATURE,$200 ,"Death of his son led him to write a ""History of Spiritualism"" before his last Sherlock Holmes book",(Sir Arthur Conan) Doyle
571,2/16/1987,Double Jeopardy!,LITERATURE,$400 ,"""A Christmas Carol"" character who tells Scrooge, ""I wear the chain I forged in life""",Jacob Marley
571,2/16/1987,Double Jeopardy!,LITERATURE,$500 ,"Narrator of classic tales translated by Sir Richard Burton, or title of <a href=""http://www.j-archive.com/media/1987-02-16_DJ_07.mp3"">this</a> ""suite"" music",Scheherezade
571,2/16/1987,Double Jeopardy!,LITERATURE,$800 ,"19th c. feminist Catharine Beecher wrote ""The American Woman's Home"" with this more famous sister",Harriet Beecher Stowe
571,2/16/1987,Double Jeopardy!,LITERATURE,"$1,000 ","Subtitled ""A Tale of Acadie"", this Longfellow poem describes the tragic romance of an Acadian woman",Evangeline
3791,2/12/2001,Double Jeopardy!,LITERATURE,$200 ,"Polish-born Jerzy Kosinski wrote all of his novels, including ""Being There"" in this, his adopted language",English
3791,2/12/2001,Double Jeopardy!,LITERATURE,$400 ,"She based the characters of Anne & Robert in her novel ""The Mandarins"" on herself & Jean-Paul Sartre",Simone de Beauvoir
3791,2/12/2001,Double Jeopardy!,LITERATURE,$600 ,"It's the native country of Flora Nwapa, who wrote ""This is Lagos, and Other Stories""",Nigeria
3791,2/12/2001,Double Jeopardy!,LITERATURE,$800 ,"The original Italian title of this Umberto Eco novel is ""Il Nome Della Rosa""","""The Name of the Rose"""
3791,2/12/2001,Double Jeopardy!,LITERATURE,"$1,000 ",In 2000 Turkish author Andrew Mango published a new biography of this founder of modern Turkey,Mustafa Kemal Ataturk
2378,12/28/1994,Double Jeopardy!,LITERATURE,$200 ,"Cervantes novel that tells us, ""A knight errant without a lady is like...a body without a soul""","""Don Quixote"""
2378,12/28/1994,Double Jeopardy!,LITERATURE,$400 ,"He wrote his first novel, ""Murphy"", in 1938, 14 years before his famous play ""Waiting for Godot""",(Samuel) Beckett
2378,12/28/1994,Double Jeopardy!,LITERATURE,$600 ,"His wife Mary said the caroling of a skylark in Leghorn inspired his poem ""To a Skylark""",(Percy) Shelley
2378,12/28/1994,Double Jeopardy!,LITERATURE,$800 ,"""The Knight's Tale"" by this 14th century author is based on Boccaccio's poem ""Teseida""",(Geoffrey) Chaucer
2378,12/28/1994,Double Jeopardy!,LITERATURE,"$1,000 ","His 1958 novel ""Our Man in Havana"" takes place in pre-Castro Cuba",Graham Greene
2904,3/27/1997,Jeopardy!,LITERATURE,$100 ,"Alex Haley's first major work was ""The Autobiography Of"" this black militant leader",Malcolm X
2904,3/27/1997,Jeopardy!,LITERATURE,$200 ,"Many of the Dublin locales he personally frequented are featured in his book ""Ulysses""",James Joyce
2904,3/27/1997,Jeopardy!,LITERATURE,$300 ,"In its original language, this Jules Verne novel is known as ""Vingt mille lieues sous les mers""",Twenty Thousand Leagues Under The Sea
2904,3/27/1997,Jeopardy!,LITERATURE,$400 ,"""Buffalo Girls"" & ""The Evening Star"" are among this ""Lonesome Dove"" author's recent novels",Larry McMurtry
2904,3/27/1997,Jeopardy!,LITERATURE,$500 ,"In 1914, 146 of this late American's poems were published by her niece under the title ""The Single Hound""",Emily Dickinson
777,1/12/1988,Jeopardy!,LITERATURE,$100 ,"Since 1918, the ""O. Henry Awards"" have been given to outstanding examples of this form",a short story
777,1/12/1988,Jeopardy!,LITERATURE,$200 ,"The ""History of New York... by Diedrich Kickerbocker"" was actually written by him",Washington Irving
777,1/12/1988,Jeopardy!,LITERATURE,$300 ,"The title of this famous Anita Loos work states that they ""Prefer Blondes""",gentlemen
777,1/12/1988,Jeopardy!,LITERATURE,$400 ,"Thomas Mann's ""Magic Mountain"" is set in a Swiss sanatorium for this disease",tuberculosis
777,1/12/1988,Jeopardy!,LITERATURE,$500 ,Peter Quint & Miss Jessel are the ghosts in this Henry James ghost story,The Turn of the Screw
6215,9/30/2011,Double Jeopardy!,LITERATURE,$400 ,"A line from this 1894 Kipling book says, ""Rikki-Tikki had a right to be proud of himself; but he did not grow too proud""",The Jungle Book
6215,9/30/2011,Double Jeopardy!,LITERATURE,"$3,800 ","Chapters in this James Bond novel include ""Gem Quality"" & ""Hot Ice""",Diamonds Are Forever
6215,9/30/2011,Double Jeopardy!,LITERATURE,"$1,200 ","One reviewer called this recent Sara Gruen bestseller ""so much more than a tale about a circus""",Water for Elephants
6215,9/30/2011,Double Jeopardy!,LITERATURE,"$1,600 ","He wrote ""Bech: A Book"", ""Bech Is Back"" & ""Bech At Bay"" in addition to his ""Rabbit"" novels",(John) Updike
6215,9/30/2011,Double Jeopardy!,LITERATURE,"$2,000 ",This 1930 William Faulkner novel deals with the death & burial of Addie Bundren,As I Lay Dying
4290,4/4/2003,Double Jeopardy!,LITERATURE,$400 ,"This title character's ship, the Antelope, went down off the coast of Lilliput",Gulliver
4290,4/4/2003,Double Jeopardy!,LITERATURE,$800 ,"In a 1927 Hermann Hesse novel, newspaper writer Harry Haller, a loner, calls himself this",Steppenwolf
4290,4/4/2003,Double Jeopardy!,LITERATURE,"$1,200 ","Hamlet's most famous one of these speeches includes the following lines <i>Whether tis' nobler in the mind to suffer the slings & arrows of outrageous fortune, or to take arms against a sea of troubles & by opposing...</i>",soliloquy
4290,4/4/2003,Double Jeopardy!,LITERATURE,"$1,600 ",John Kennedy Toole immortalized the Lucky Dog vending carts in this Pulitzer Prize-winning novel,"""A Confederacy of Dunces"""
4290,4/4/2003,Double Jeopardy!,LITERATURE,"$2,000 ",Nelson Algren won a 1950 Nat'l Book Award for this novel about card dealer & morphine addict Frankie Machine,"""The Man with the Golden Arm"""
312,11/19/1985,Final Jeopardy!,LITERATURE,None,"1952 novel that begins off the coast of Cuba, & ends on shore 3 days later",The Old Man and the Sea
5458,5/7/2008,Jeopardy!,LITERATURE,$200 ,"In a Defoe novel, this companion is described as ""a comely handsome fellow""",Friday
5458,5/7/2008,Jeopardy!,LITERATURE,$400 ,"""Jo's Boys"" was the second sequel to this 19th century novel",Little Women
5458,5/7/2008,Jeopardy!,LITERATURE,$500 ,"Chapter 48 of this English novel deals with ""The Flight of Sikes""--Bill Sikes",Oliver Twist
5458,5/7/2008,Jeopardy!,LITERATURE,$800 ,"Richard Middlemas gets crushed by an elephant in ""The Surgeon's Daughter"", an 1827 tale by this Edinburgher",Sir Walter Scott
5458,5/7/2008,Jeopardy!,LITERATURE,"$1,000 ","The NYC murder of Mary Rogers inspired Poe, who changed the setting to Paris & created ""The Mystery of"" her",Marie Roget
2841,12/30/1996,Double Jeopardy!,LITERATURE,$200 ,"In 1923 Vladimir Nabokov translated ""Alice In Wonderland"" into this language",Russian
2841,12/30/1996,Double Jeopardy!,LITERATURE,$400 ,"Ernest Hemingway's novel ""For Whom The Bell Tolls"" takes place during this country's Civil War",Spain
2841,12/30/1996,Double Jeopardy!,LITERATURE,$600 ,"First published in 1835, ""Berence"" has been called ""his most horrifying tale""",Edgar Allan Poe
2841,12/30/1996,Double Jeopardy!,LITERATURE,$800 ,"He may have put his rabbit to rest, but in 1996 he published a new family saga, ""In The Beauty Of The Lilies""",John Updike
2841,12/30/1996,Double Jeopardy!,LITERATURE,"$1,000 ","""Buddenbrooks"" was the first important novel by this 20th century German author",Thomas Mann
2897,3/18/1997,Double Jeopardy!,LITERATURE,$200 ,"Charles Dickens ended this story with the line ""God bless us, every one!""",A Christmas Carol
2897,3/18/1997,Double Jeopardy!,LITERATURE,$400 ,"""The Last Temptation Of Christ"" has this many chapters, the traditional number of years of Jesus' life",33
2897,3/18/1997,Double Jeopardy!,LITERATURE,$600 ,"In ""The Legend Of Sleepy Hollow"", Abraham Van Brunt, a rival of Ichabod Crane, is better known by this name",Brom Bones
2897,3/18/1997,Double Jeopardy!,LITERATURE,$800 ,"To research this novel, Irving Stone stayed in Van Gogh's asylum cell",Lust For Life
2897,3/18/1997,Double Jeopardy!,LITERATURE,"$1,000 ","Paul Riesling, this Sinclair Lewis realtor's one true friend, shoots his wife & is sent to prison",George Babbitt
2940,5/16/1997,Jeopardy!,LITERATURE,$100 ,"This English lord dedicated an 1880 volume of poetry to his grandson, who was also named Alfred",Alfred Lord Tennyson
2940,5/16/1997,Jeopardy!,LITERATURE,$200 ,"His famous story ""The Tell-Tale Heart"" tells us, ""It was not the old man who vexed me, but his evil eye""",Edgar Allan Poe
2940,5/16/1997,Jeopardy!,LITERATURE,$300 ,18-year-old Carrie Meeber leaves her Wisconsin home & moves to Chicago in this Theodore Dreiser novel,Sister Carrie
2940,5/16/1997,Jeopardy!,LITERATURE,$400 ,"In this Orwell novel, the  Ministry of Peace, also known as Minipax, concerns itself with war",1984
2940,5/16/1997,Jeopardy!,LITERATURE,$500 ,"In the last years of his life, he devoted many of his working hours to ""Finnegans Wake""",James Joyce
3882,6/19/2001,Double Jeopardy!,LITERATURE,$200 ,"James Fenimore Cooper's 1823 novel ""The Pioneers"" was the first in a series of these 5 ""Tales""","""Leatherstocking Tales"""
3882,6/19/2001,Double Jeopardy!,LITERATURE,$400 ,"In 1919 Booth Tarkington won a Pulitzer Prize for this ""Magnificent"" novel; in 1922 he won again for ""Alice Adams""","""The Magnificent Ambersons"""
3882,6/19/2001,Double Jeopardy!,LITERATURE,$600 ,"In this 1952 short story, Hemingway wrote, ""A man can be destroyed but not defeated""","""The Old Man and the Sea"""
3882,6/19/2001,Double Jeopardy!,LITERATURE,$800 ,"In ""A Scandal in"" this, Sherlock Holmes calls Dr. Watson his ""Boswell""","""Bohemia"""
3882,6/19/2001,Double Jeopardy!,LITERATURE,"$1,000 ","Graham Greene's ""A Gun For Sale"" was published in the U.S. under this title","""This Gun For Hire"""
5066,9/25/2006,Final Jeopardy!,LITERATURE,None,"Northumbria in the ""Age of Bede"" or Mercia in Offa's reign are guesses as to where & when this work was created",Beowulf
2915,4/11/1997,Jeopardy!,LITERATURE,$100 ,"This Dickens novel about a foundling is subtitled ""The Parish Boy's Progress""",Oliver Twist
2915,4/11/1997,Jeopardy!,LITERATURE,$200 ,"His ""Anna Karenina"" was originally published in installments between 1875 & 1877",Leo Tolstoy
2915,4/11/1997,Jeopardy!,LITERATURE,$300 ,"It's the English title of Isabel Allende's novel ""La Casa de los Espiritus""",The House of the Spirits
2915,4/11/1997,Jeopardy!,LITERATURE,$400 ,"William Dean Howells wrote of Silas Lapham & she wrote of ""Silas Marner""",George Eliot
2915,4/11/1997,Jeopardy!,LITERATURE,$500 ,In this 1979 book Norman Mailer told the story of convicted killer Gary Gilmore,The Executioner's Song
6183,6/29/2011,Double Jeopardy!,LITERATURE,$400 ,"Henry Fielding called a 1749 novel ""The History of"" him, ""a Foundling""",Tom Jones
6183,6/29/2011,Double Jeopardy!,LITERATURE,$800 ,"An 1894 Anthony Hope romance was titled this ""of Zenda""",the Prisoner
6183,6/29/2011,Double Jeopardy!,LITERATURE,"$1,200 ",1868 Wilkie Collins novel about a mysterious rock,The Moonstone
6183,6/29/2011,Double Jeopardy!,LITERATURE,"$1,600 ",Rowena has Saxon the brain in this 1819 work by Sir Walter Scott,Ivanhoe
6183,6/29/2011,Double Jeopardy!,LITERATURE,"$2,000 ",Sophocles wrote a tragedy about this self-sacrificing daughter of Oedipus,Antigone
2620,1/12/1996,Double Jeopardy!,LITERATURE,$200 ,"While teaching Russian literature at Cornell, he wrote his famous novel ""Lolita""",Vladimir Nabokov
2620,1/12/1996,Double Jeopardy!,LITERATURE,$400 ,"""Much Obliged, Jeeves"", this author's last collection of Bertie-&-Jeeves stories, was published in 1971",P.G. Wodehouse
2620,1/12/1996,Double Jeopardy!,LITERATURE,"$1,000 ","It begins, ""In the ancient city of London....A boy was born to a poor family of the name of Canty....""","""The Prince And The Pauper"""
2620,1/12/1996,Double Jeopardy!,LITERATURE,$800 ,"In novels by Baroness Orczy, this colorful hero is really Sir Percy Blakeney","""The Scarlet Pimpernel"""
2620,1/12/1996,Double Jeopardy!,LITERATURE,"$1,000 ",This 1922 novel by Hermann Hesse is based on the early life of Buddha,"""Siddhartha"""
2753,7/17/1996,Double Jeopardy!,LITERATURE,$200 ,The first four chapters of this Bram Stoker work are from Jonathan Harker's journal,"""Dracula"""
2753,7/17/1996,Double Jeopardy!,LITERATURE,$400 ,City that was the starting & ending point of Phileas Fogg's 80-day trip around the world,London
2753,7/17/1996,Double Jeopardy!,LITERATURE,$600 ,"In 1726, he received 200 pounds for his tale of Lemuel Gulliver, the only time he was paid for his writing",Jonathan Swift
2753,7/17/1996,Double Jeopardy!,LITERATURE,$800 ,"Husband of poet Elizabeth, he wrote ""O' to be in England, now that April's there""",Robert Browning
2753,7/17/1996,Double Jeopardy!,LITERATURE,"$1,000 ","This German was in his 80's when he finished writing ""Faust"" a few months before his death in 1832",Goethe
3663,7/5/2000,Double Jeopardy!,LITERATURE,$200 ,"""Les chatiments"" is a group of satirical poems attacking Napoleon III by this creator of Quasimodo",Victor Hugo
3663,7/5/2000,Double Jeopardy!,LITERATURE,$400 ,The Jindyworobak Movement of the 1930s celebrated this country's Aboriginal culture,Australia
3663,7/5/2000,Double Jeopardy!,LITERATURE,$800 ,"The heroine of her 1849 novel ""Shirley"" was inspired by her late sister Emily",Charlotte Bronte
3663,7/5/2000,Double Jeopardy!,LITERATURE,$800 ,"The title of this poet-playwright's 1893 book ""The Celtic Twilight"" became a synonym for the Irish literary revival",William Butler Yeats
3663,7/5/2000,Double Jeopardy!,LITERATURE,"$1,000 ","This South African called her 1965 story collection ""Not For Publication""",Nadine Gordimer
2039,6/17/1993,Double Jeopardy!,LITERATURE,$200 ,"Charles Dickens' ""A Tale of Two Cities"" takes place during this struggle",the French Revolution
2039,6/17/1993,Double Jeopardy!,LITERATURE,$400 ,George S. Kaufman helped John Steinbeck turn this work about George & Lennie into a play,Of Mice and Men
2039,6/17/1993,Double Jeopardy!,LITERATURE,$600 ,"First published in 1966, ""The Bloomsday Book"" is a guide to this James Joyce work",Ulysses
2039,6/17/1993,Double Jeopardy!,LITERATURE,$800 ,"Henry Miller's ""The Colossus of Maroussi"" is an account of his travels in this country",Greece
2039,6/17/1993,Double Jeopardy!,LITERATURE,"$1,000 ","Herman Wouk won a 1952 Pulitzer Prize for this ""novel of World War II""",The Caine Mutiny
1200,11/17/1989,Double Jeopardy!,LITERATURE,$200 ,"He collaborated with ex-wife Margaret Bourke White on documentaries but not on ""God's Little Acre""",Erskine Caldwell
1200,11/17/1989,Double Jeopardy!,LITERATURE,$400 ,"His novels ""Ragtime"" & ""World's Fair"" were both set in NYC before WWII",E.L. Doctorow
1200,11/17/1989,Double Jeopardy!,LITERATURE,$600 ,The title of this novel by Charles Jackson has become a catch phrase for a major drinking binge,"""The Lost Weekend"""
1200,11/17/1989,Double Jeopardy!,LITERATURE,$800 ,"Some of the stories & poems in ""We Are Still Married"" reflect on this author's life in Minnesota",Garrison Keillor
1200,11/17/1989,Double Jeopardy!,LITERATURE,"$1,000 ","We wonder what his grandfather, the adding machine inventor, would have thought of ""Naked Lunch""",William S. Burroughs
2677,4/2/1996,Double Jeopardy!,LITERATURE,$200 ,"In addition to Buck & White Fang, this author wrote about Jerry, an Irish terrier pup",Jack London
2677,4/2/1996,Double Jeopardy!,LITERATURE,$400 ,"Early collections of his stories include ""Flappers And Philosophers"" & ""Tales Of The Jazz Age""",F. Scott Fitzgerald
2677,4/2/1996,Double Jeopardy!,LITERATURE,$600 ,"In ""David Copperfield"", Wilkins is the first name of this kindhearted optimist",Mr. Micawber
2677,4/2/1996,Double Jeopardy!,LITERATURE,$800 ,This B. Traven novel about 3 Americans looking for gold in Mexico was first published in Germany,"""The Treasure of the Sierra Madre"""
2677,4/2/1996,Double Jeopardy!,LITERATURE,"$1,000 ","""To Let"" was the last novel in this John Galsworthy series","""The Forsyte Saga"""
5488,6/18/2008,Double Jeopardy!,LITERATURE,$400 ,"The full title of this Spanish novel includes ""de la Mancha, El Ingenioso Hidalgo""",Don Quixote
5488,6/18/2008,Double Jeopardy!,LITERATURE,$800 ,"Bernard Binlin Dadie's novel ""Climbie"" depicts this ""Ivorian"" country, his homeland, during colonial times",Côte d'Ivoire (or the Ivory Coast)
5488,6/18/2008,Double Jeopardy!,LITERATURE,"$1,200 ",New Zealand-born Dame Ngaio Marsh became famous for her work in this field of fiction,mystery writing
5488,6/18/2008,Double Jeopardy!,LITERATURE,"$1,600 ","His essay ""Civil Disobedience"" was delivered as a lecture & printed as ""Resistance to Civil Government""",(Henry David) Thoreau
5488,6/18/2008,Double Jeopardy!,LITERATURE,"$2,000 ","Some have described his ""Eugene Onegin"" as the first great Russian novel, although it was written in verse",Pushkin
2946,5/26/1997,Double Jeopardy!,LITERATURE,$200 ,"In this novel, Jo March becomes a writer & marries Friedrich Bhaer, a middle-aged professor",Little Women
2946,5/26/1997,Double Jeopardy!,LITERATURE,$400 ,This 1848 Thackeray work is subtitled “A Novel Without A Hero”,Vanity Fair
2946,5/26/1997,Double Jeopardy!,LITERATURE,"$1,000 ","Her husband, a physician, assumed the name Roger Chillingworth",Hester Prynne
2946,5/26/1997,Double Jeopardy!,LITERATURE,$800 ,"In this Hemingway novel, Robert Jordan falls in love with Maria",For Whom The Bell Tolls
2946,5/26/1997,Double Jeopardy!,LITERATURE,"$1,000 ",This Thomas Hardy novel about Bathsheba Everdene was first published anonymously in 1874,Far From The Madding Crowd
3160,5/1/1998,Jeopardy!,LITERATURE,$100 ,"Chapter 7 of this Louisa May Alcott novel is entitled ""Amy's Valley of Humiliation""","""Little Women"""
3160,5/1/1998,Jeopardy!,LITERATURE,$200 ,"His ""Jungle Book"" prose begins, ""It was seven o'clock of a very warm evening in the Seeonee Hills...""",Rudyard Kipling
3160,5/1/1998,Jeopardy!,LITERATURE,$300 ,"""I believe you think me a fiend!"" says Heathcliff ""with his dismal laugh"" in this novel","""Wuthering Heights"""
3160,5/1/1998,Jeopardy!,LITERATURE,$400 ,"In this novel, Sancho Panza is described as a poor, honest man ""without much salt in his brain-pan""","""Don Quixote"""
3160,5/1/1998,Jeopardy!,LITERATURE,$500 ,This Tolstoy epic of Russian society between 1805 & 1815 contains more than 500 characters,"""War and Peace"""
3789,2/8/2001,Double Jeopardy!,LITERATURE,$200 ,"Chapter 83 of this Herman Melville novel is entitled ""Jonah Historically Regarded""","""Moby Dick"""
3465,10/1/1999,Jeopardy!,LITERATURE,$100 ,"In ""A Study in Scarlet"", he told Holmes, ""I have all the facts in my journal, and the public shall know them""",Watson
3465,10/1/1999,Jeopardy!,LITERATURE,$200 ,"In 1823 James Fenimore Cooper wrote ""The Pioneers"", the first in the series of these ""tales""",Leatherstocking Tales
3465,10/1/1999,Jeopardy!,LITERATURE,$300 ,"""I must go, Cathy"", said Heathcliff, seeking to extricate himself from his companion's arms in this novel","""Wuthering Heights"""
3465,10/1/1999,Jeopardy!,LITERATURE,$400 ,"George Du Maurier introduced this evil hypnotist in his 1894 novel ""Trilby""",Svengali
3465,10/1/1999,Jeopardy!,LITERATURE,$500 ,"Wilkins is the first name of this ""David Copperfield"" character who's always waiting ""In case anything turned up""",Mr. Micawber
2674,3/28/1996,Double Jeopardy!,LITERATURE,$200 ,"In this 17th C. novel, Sancho Panza is promised, & eventually gets, the governorship of his own island","""Don Quixote"""
2674,3/28/1996,Double Jeopardy!,LITERATURE,$400 ,This 1895 story set in the future was H.G. Wells' first novel,"""The Time Machine"""
2674,3/28/1996,Double Jeopardy!,LITERATURE,$600 ,"The full title of this 1872 tale ends with ""And what Alice found there""","""Through the Looking-Glass"""
2674,3/28/1996,Double Jeopardy!,LITERATURE,$800 ,"James Jones' 1962 novel ""The Thin Red Line"" was a sequel to this 1951 work","""From Here to Eternity"""
2674,3/28/1996,Double Jeopardy!,LITERATURE,"$2,500 ","Characters in this Dickens novel include Mealy Potatoes, Mr. Creakle & Edward Murdstone","""David Copperfield"""
3330,2/12/1999,Final Jeopardy!,LITERATURE,None,In 1998 Jose Saramago became the first writer in this language to win a Nobel Prize for Literature,Portuguese
2918,4/16/1997,Jeopardy!,LITERATURE,$100 ,"2 old Quakers, Captain Peleg & Captain Bildad, are part-owners of the Pequod in this 1851 novel",Moby Dick
2918,4/16/1997,Jeopardy!,LITERATURE,$200 ,"In this novel, d'Artagnan, a native of Gascony, is described as ""Don Quixote at 18""",The Three Musketeers
2918,4/16/1997,Jeopardy!,LITERATURE,$300 ,"In ""Good Wives"", the second part of this novel, Aunt March dies & leaves her home, Plumfield, to Jo",Little Women
2918,4/16/1997,Jeopardy!,LITERATURE,$700 ,"William Makepeace Thackeray wrote that ""Some of the love passages"" of this Charlotte Bronte work ""made me cry""",Jane Eyre
2918,4/16/1997,Jeopardy!,LITERATURE,$500 ,"In a Thomas Hardy novel, grain merchant Michael Henchard serves in this title political office",The Mayor of Casterbridge
2627,1/23/1996,Double Jeopardy!,LITERATURE,$200 ,"The hero of this Mark Twain novel calls himself ""A Yankee of the Yankees....and nearly barren of sentiment""","""A Connecticut Yankee in King Arthur's Court"""
2627,1/23/1996,Double Jeopardy!,LITERATURE,$400 ,"In his 1913 novel ""Sons And Lovers"", Miriam is based on his close friend Jessie Chambers",D.H. Lawrence
2627,1/23/1996,Double Jeopardy!,LITERATURE,$600 ,"John Updike called this author's ""The Metamorphosis"" ""An indubitable masterpiece""",Franz Kafka
2627,1/23/1996,Double Jeopardy!,LITERATURE,$800 ,"Written in 1900, ""In the Ravine"" is one of this Russian playwright's finest stories",Anton Chekhov
2627,1/23/1996,Double Jeopardy!,LITERATURE,"$1,000 ",Wamba is a brave jester who risks his life to save his master Cedric in this Sir Walter Scott novel,"""Ivanhoe"""
